reading_id,session_date,phone_clock,graph_clock,capture_type,channel_graph_header,channel_list_label,paired_with,gear,load,thermal,coolant_c,ac,rpm_at_capture,value,value_min,value_max,span,units,reading_method,admissible,epoch,notes,source
PART3-0086,2026-09-05,03:23,unknown,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,unknown,650,unknown,unknown,unknown,rpm,curve_read,yes,post_purge_valve_pre_drive,Idle speed in Park,[222]
PART3-0087,2026-09-05,03:23,unknown,graph_paired,Tim. adv.,Timing advance,PART3-0082,P,idle,warm,unknown,unknown,650,unknown,11.5,16,4.5,deg,curve_read,yes,post_purge_valve_pre_drive,Roughly twice the swing seen in Drive,[221];[222]
PART3-0088,2026-09-05,03:23,16:03-16:18,graph_paired,Engine RPM,Engine RPM,PART3-0087,P,idle,warm,unknown,unknown,650,3.4,3.4,3.5,0.1,s,curve_read,yes,post_purge_valve_pre_drive,"Period of the idle hunt - 4 cycles per 15 s screen, same as measured on the first night",[222]
PART3-0089,2026-09-05,unknown,8:36-8:54,graph_paired,Engine RPM,Engine RPM,PART3-0090,driving,coast,warm,unknown,unknown,unknown,unknown,1783,1859,76,rpm,curve_read,yes,post_drive,"Still on throttle before the lift; captured during the relearning drive, coasting 100 to 30 km/h",[232];[233]
PART3-0090,2026-09-05,unknown,8:36-8:54,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,PART3-0089,driving,coast,warm,unknown,unknown,unknown,unknown,13.5,15.8,2.3,AFR,curve_read,yes,post_drive,Oscillating in closed loop on throttle,[232];[233]
PART3-0091,2026-09-05,unknown,8:55,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,PART3-0089,driving,overrun,warm,unknown,unknown,unknown,29.38,unknown,unknown,unknown,AFR,curve_read,yes,post_drive,Vertical step to the top of the PID range the instant the throttle closed,[233]
PART3-0092,2026-09-05,unknown,8:58-9:13,graph_paired,Engine RPM,Engine RPM,PART3-0093,driving,overrun,warm,unknown,unknown,unknown,unknown,1238,1631,393,rpm,curve_read,yes,post_drive,Falling during the coast,[233]
PART3-0093,2026-09-05,unknown,8:58-9:13,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,PART3-0092,driving,overrun,warm,unknown,unknown,unknown,29.38,29.38,29.38,0,AFR,curve_read,yes,post_drive,Flat with min = avg = max - injectors fully sealed,[233]
PART3-0094,2026-09-05,unknown,9:15-9:31,graph_paired,Engine RPM,Engine RPM,PART3-0095,driving,overrun,warm,unknown,unknown,unknown,unknown,1053,1190,137,rpm,curve_read,yes,post_drive,unknown,[233]
PART3-0095,2026-09-05,unknown,9:15-9:31,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,PART3-0094,driving,overrun,warm,unknown,unknown,unknown,29.38,29.38,29.38,0,AFR,curve_read,yes,post_drive,Flat,[233]
PART3-0096,2026-09-05,unknown,9:25-9:41,graph_paired,Engine RPM,Engine RPM,PART3-0097,driving,overrun,warm,unknown,unknown,unknown,unknown,843,1203,360,rpm,curve_read,yes,post_drive,Fuel cut held all the way down to about 850 rpm,[233]
PART3-0097,2026-09-05,unknown,9:25-9:41,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,PART3-0096,driving,overrun,warm,unknown,unknown,unknown,29.38,29.38,29.38,0,AFR,curve_read,yes,post_drive,Flat,[233]
PART3-0098,2026-09-05,unknown,unknown,graph_paired,O2S1 air:fuel,Oxygen sensor 1 Wide Range Equivalence ratio,unknown,driving,coast,warm,unknown,unknown,unknown,unknown,13.49,29.38,15.89,AFR,curve_read,yes,post_drive,Full sweep quoted in the bank-comparison table; best O2 response test of the investigation,[238]
PART3-0099,2026-09-05,unknown,unknown,graph_paired,O2S5 air:fuel,Oxygen sensor 5 Wide Range Equivalence ratio,PART3-0100,driving,overrun,warm,unknown,unknown,unknown,29.38,29.38,29.38,0,AFR,curve_read,yes,post_drive,Pegged flat with min = avg = max across two full windows - bank 2 injectors sealed,[237];[238]
PART3-0100,2026-09-05,unknown,unknown,graph_paired,Engine RPM,Engine RPM,PART3-0099,driving,overrun,warm,unknown,unknown,unknown,unknown,1381,1772,391,rpm,curve_read,yes,post_drive,RPM range across the two bank 2 fuel-cut windows,[237];[238]
PART3-0101,2026-09-05,unknown,unknown,graph_paired,O2S5 air:fuel,Oxygen sensor 5 Wide Range Equivalence ratio,unknown,driving,WOT,warm,unknown,unknown,unknown,unknown,12.33,29.38,17.05,AFR,curve_read,yes,post_drive,Full sweep both directions - dipped to 12.33 under power enrichment,[238]
PART3-0102,2026-09-05,unknown,unknown,value_read,unknown,Commanded air fuel ratio at wide throttle,unknown,driving,WOT,warm,unknown,unknown,unknown,12.3,unknown,unknown,unknown,AFR,curve_read,yes,post_drive,"Stated as ""commanded 12.3:1 at wide throttle and got it"" - proves pump, regulator and injectors under load",[238]
PART3-0103,2026-09-05,unknown,unknown,graph_paired,Abs. load,Absolute load value,PART3-0105,driving,WOT,warm,unknown,unknown,unknown,96.47,91,96.47,unknown,%,curve_read,yes,post_drive,Peak 96.47 with 91-94 sustained through the pull; healthy target is 90-100,[240];[241]
PART3-0104,2026-09-05,unknown,unknown,graph_paired,MAF,MAF air flow rate,PART3-0105,driving,WOT,warm,unknown,unknown,unknown,215.27,10,215.27,205.27,g/s,curve_read,yes,post_drive,Rose smoothly and linearly from 10 to 215 g/s to the limiter with no plateau,[240];[241]
PART3-0105,2026-09-05,unknown,unknown,graph_paired,Engine RPM,Engine RPM,PART3-0103,driving,WOT,warm,unknown,unknown,unknown,6832,unknown,6832,unknown,rpm,curve_read,yes,post_drive,Clean pull to the rev limiter,[240];[241]
PART3-0106,2026-09-05,4:04,unknown,graph_paired,LTFT - B1,Long term fuel % trim - Bank 1,PART3-0107,unknown,unknown,warm,unknown,unknown,unknown,-1.56,-1.56,-1.56,0,%,curve_read,yes,post_drive,Flat min = avg = max. Operating condition NOT recorded - assistant asked whether it was cruise or idle and did not get an answer,[240];[241];[242]
PART3-0107,2026-09-05,4:04,unknown,graph_paired,LTFT - B2,Long term fuel % trim - Bank 2,PART3-0106,unknown,unknown,warm,unknown,unknown,unknown,-0.78,-0.78,-0.78,0,%,curve_read,yes,post_drive,Flat; one quantisation step from bank 1. Operating condition not recorded,[240];[241];[242]
PART3-0108,2026-09-05,unknown,unknown,calculation,unknown,Estimated peak power from MAF,unknown,driving,WOT,warm,unknown,unknown,6832,301,unknown,unknown,unknown,hp,inferred,yes,post_drive,215 g/s times a rule-of-thumb 1.4 against a 302 hp rating,[241]
PART3-0109,2026-09-05,04:28,unknown,graph_paired,LTFT - B1,Long term fuel % trim - Bank 1,PART3-0110,P,idle,warm,unknown,unknown,unknown,-0.78,-0.78,-0.78,0,%,curve_read,yes,post_drive,Three consecutive windows all min = avg = max; the idle cell with adaptives fully relearned,[250];[251]
PART3-0110,2026-09-05,04:28,unknown,graph_paired,LTFT - B2,Long term fuel % trim - Bank 2,PART3-0109,P,idle,warm,unknown,unknown,unknown,-0.78,-0.78,-0.78,0,%,curve_read,yes,post_drive,Identical to bank 1 - not within one step but literally the same number,[250];[251]
PART3-0111,2026-09-05,04:28,unknown,graph_paired,EVAP purge,Commanded evaporative purge,unknown,P,idle,warm,unknown,unknown,unknown,unknown,47,49.8,2.8,%,curve_read,yes,post_drive,New valve - actively stepping up and down over tens of seconds,[250];[251]
PART3-0112,2026-09-05,unknown,unknown,graph_paired,EVAP purge,Commanded evaporative purge,unknown,P,idle,warm,unknown,unknown,unknown,unknown,40,41,1,%,curve_read,yes,pre_purge_valve,"Old valve - restated here for comparison; flat, drifting one step at a time",[251]
PART3-0113,2026-09-05,04:28,12:37-12:52,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,56,rpm,curve_read,yes,post_drive,Same 3.4 s rhythm; hunt unchanged by the purge valve repair,[250];[251]
PART3-0114,2026-09-05,04:28,12:52-13:07,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,51,rpm,curve_read,yes,post_drive,unknown,[250];[251]
PART3-0115,2026-09-05,04:28,13:03-13:18,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,57,rpm,curve_read,yes,post_drive,unknown,[250];[251]
PART3-0116,2026-09-05,04:28,13:18-13:33,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,67,rpm,curve_read,yes,post_drive,Widest span measured in this session,[250];[251]
PART3-0117,2026-09-05,04:28,13:32-13:47,graph_paired,Engine RPM,Engine RPM,unknown,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,61,rpm,curve_read,yes,post_drive,unknown,[250];[251]
PART3-0118,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 1 Data - MID$A2 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0119,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 2 Data - MID$A3 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0120,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 3 Data - MID$A4 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0121,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 4 Data - MID$A5 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,2,0,65535,unknown,counts,menu,yes,post_drive,"PASSED. Highest of the six, but 10-cycle EWMA is zero. WOT pulls in this session hit the 6832 rpm rev limiter, which cuts fuel and spark and can be logged as misfire; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text",[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0122,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 5 Data - MID$A6 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0123,2026-09-05,unknown,unknown,mode06,unknown,Misfire Cylinder 6 Data - MID$A7 TID $0C,unknown,n/a,n/a,unknown,unknown,unknown,unknown,1,0,65535,unknown,counts,menu,yes,post_drive,PASSED. See cylinder 4 note on the rev limiter; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0124,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 1 Data - MID$A2 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0125,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 2 Data - MID$A3 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0126,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 3 Data - MID$A4 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0127,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 4 Data - MID$A5 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED. Zero despite 2 counts this cycle - nothing persistent; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0128,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 5 Data - MID$A6 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0129,2026-09-05,unknown,unknown,mode06,unknown,"Misfire Cylinder 6 Data - MID$A7 TID $0B (EWMA, 10 driving cycles)",unknown,n/a,n/a,unknown,unknown,unknown,unknown,0,0,65535,unknown,counts,menu,yes,post_drive,PASSED. Zero despite 1 count this cycle; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0130,2026-09-05,unknown,unknown,mode06,unknown,Catalyst Monitor Bank 1 - MID$21 TID $81,PART3-0131,n/a,n/a,unknown,unknown,unknown,unknown,0.3711,0,0.8359,unknown,ratio,menu,yes,post_drive,PASSED - 44 percent of the failure threshold; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0131,2026-09-05,unknown,unknown,mode06,unknown,Catalyst Monitor Bank 2 - MID$22 TID $81,PART3-0130,n/a,n/a,unknown,unknown,unknown,unknown,0.3633,0,0.8359,unknown,ratio,menu,yes,post_drive,PASSED - within 2 percent of bank 1; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0132,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 1 - Sensor 1 - MID$01 TID $87,PART3-0133,n/a,n/a,unknown,unknown,unknown,unknown,0.014,0,0.4,unknown,s,menu,yes,post_drive,PASSED - 3.5 percent of the allowance; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0133,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 2 - Sensor 1 - MID$05 TID $87,PART3-0132,n/a,n/a,unknown,unknown,unknown,unknown,0.014,0,0.4,unknown,s,menu,yes,post_drive,PASSED - identical to bank 1; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0134,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 1 - Sensor 2 - MID$02 TID $86,PART3-0135,n/a,n/a,unknown,unknown,unknown,unknown,0.792,0,10,unknown,s,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0135,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 2 - Sensor 2 - MID$06 TID $86,PART3-0134,n/a,n/a,unknown,unknown,unknown,unknown,0.856,0,10,unknown,s,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0136,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Heater Monitor Bank 1 - Sensor 1 - MID$41 TID $81,PART3-0137,n/a,n/a,unknown,unknown,unknown,unknown,2550,1120,3800,unknown,mA,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0137,2026-09-05,unknown,unknown,mode06,unknown,Oxygen Sensor Heater Monitor Bank 2 - Sensor 1 - MID$45 TID $81,PART3-0136,n/a,n/a,unknown,unknown,unknown,unknown,2455,1120,3800,unknown,mA,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0138,2026-09-05,unknown,unknown,mode06,unknown,VVT Monitor Bank 1 - MID$35 TID $85,PART3-0139,n/a,n/a,unknown,unknown,unknown,unknown,0.06,0,20,unknown,deg,menu,yes,post_drive,PASSED - 0.3 percent of the allowance; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0139,2026-09-05,unknown,unknown,mode06,unknown,VVT Monitor Bank 2 - MID$36 TID $85,PART3-0138,n/a,n/a,unknown,unknown,unknown,unknown,0.05,0,20,unknown,deg,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[253];[254]; docs/f150-diagnosis.md MODE 06 section
PART3-0140,2026-09-05,unknown,unknown,mode06,unknown,Fuel System Monitor Bank 1 - MID$81 TID $80,PART3-0141,n/a,n/a,unknown,unknown,unknown,unknown,0,0,0.7968653696498055,unknown,unknown,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[255]; docs/f150-diagnosis.md MODE 06 section
PART3-0141,2026-09-05,unknown,unknown,mode06,unknown,Fuel System Monitor Bank 2 - MID$82 TID $80,PART3-0140,n/a,n/a,unknown,unknown,unknown,unknown,0,0,0.7968653696498055,unknown,unknown,menu,yes,post_drive,PASSED; identifiers and full precision read from the Mode 06 screenshots and recorded in docs/f150-diagnosis.md - not present in the transcript text,[255]; docs/f150-diagnosis.md MODE 06 section
PART3-0142,2026-09-05,unknown,unknown,monitor_status,unknown,Monitor status since DTCs cleared. - Evaporative System,unknown,n/a,n/a,unknown,unknown,unknown,unknown,Not completed,unknown,unknown,unknown,status,value_read,yes,post_drive,The only monitor still incomplete after the drive; needs fuel level and cold soak conditions,[266]
PART3-0143,2026-09-05,unknown,unknown,graph_paired,Fuel/Air com. ratio,Fuel/Air commanded equivalence ratio,PART3-0145,P,idle,warm,unknown,unknown,650,unknown,14.42,14.86,0.44,AFR,curve_read,yes,post_drive,"Two-level square wave with vertical edges, period about 3.5 s, amplitude about plus/minus 1.5 percent",[258];[259]
PART3-0144,2026-09-04,unknown,unknown,graph_paired,Fuel/Air com. ratio,Fuel/Air commanded equivalence ratio,unknown,P,idle,warm,unknown,unknown,unknown,unknown,14.41,14.86,0.45,AFR,curve_read,yes,pre_purge_valve,First-night values restated here for comparison; period about 3.4 s,[259]
PART3-0145,2026-09-05,unknown,unknown,graph_paired,Engine RPM,Engine RPM,PART3-0143,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,unknown,rpm,curve_read,yes,post_drive,"Assistant states rpm swings 40-56 in this capture - a range of spans, not a single window",[259]
PART3-0146,2026-09-05,unknown,37:00-37:15,graph_paired,Fuel/Air com. ratio,Fuel/Air commanded equivalence ratio,PART3-0147,P,idle,warm,unknown,unknown,650,14.42,unknown,unknown,unknown,AFR,curve_read,yes,post_drive,"Rich commands at graph clock 37:01.5, 37:05 and 37:08.5",[259]
PART3-0147,2026-09-05,unknown,37:00-37:15,graph_paired,Engine RPM,Engine RPM,PART3-0146,P,idle,warm,unknown,unknown,650,unknown,unknown,unknown,unknown,s,curve_read,yes,post_drive,"RPM peaks at about 37:03, 37:06.5 and 37:10 - a lag of 1 to 1.5 s behind each rich command",[259]
PART3-0148,2026-09-05,unknown,unknown,graph_paired,Throttle Position Actually,Throttle Position Actually,PART3-0145,P,idle,warm,unknown,unknown,650,unknown,9.44,10.33,0.89,deg,curve_read,yes,post_drive,"Flat with min = avg = max within a window; steps between 9.44 / 9.55 / 9.88 / 10.33 over tens of seconds - drift, not oscillation",[258];[259]
PART3-0149,2026-09-05,unknown,unknown,physical,unknown,Acceleration Spectrum (phyphox),unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,210,210,Hz,curve_read,no,post_drive,"Unreadable - horizontal axis spanned 0-210 Hz so the 5-33 Hz region of interest was compressed at the left edge. rpm, phone location, engine on/off and a noise-floor recording were all not recorded",[263];[264]
PART3-0150,2026-09-05,unknown,unknown,value_read,ping,Scan app ping (adapter response time),unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,60,90,30,ms,value_read,yes,post_drive,"Tool metadata, not a vehicle reading; implies a resolution ceiling of about 5-8 Hz",[249]
PART3-0151,2026-09-05,unknown,unknown,value_read,ping,Scan app ping (adapter response time),unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,56,117,61,ms,value_read,yes,post_drive,"Tool metadata; restated range implying 4-8 Hz resolution, below the 10.8 Hz and 32.5 Hz frequencies of interest",[252]
PART3-0152,2026-09-05,unknown,unknown,calculation,unknown,Half order frequency at 650 rpm,unknown,P,idle,warm,unknown,unknown,650,5.4,unknown,unknown,unknown,Hz,inferred,yes,post_drive,One cylinder differing from the other five,[244]
PART3-0153,2026-09-05,unknown,unknown,calculation,unknown,First order frequency at 650 rpm,unknown,P,idle,warm,unknown,unknown,650,10.8,unknown,unknown,unknown,Hz,inferred,yes,post_drive,Rotational imbalance or engine rock on mounts,[244]
PART3-0154,2026-09-05,unknown,unknown,calculation,unknown,Second order frequency at 650 rpm,unknown,P,idle,warm,unknown,unknown,650,21.7,unknown,unknown,unknown,Hz,inferred,yes,post_drive,unknown,[262]
PART3-0155,2026-09-05,unknown,unknown,calculation,unknown,Third order (firing pulse) frequency at 650 rpm,unknown,P,idle,warm,unknown,unknown,650,32.5,unknown,unknown,unknown,Hz,inferred,yes,post_drive,Normal V6 firing beat,[244];[262]
PART3-0156,2026-09-05,unknown,unknown,calculation,unknown,Half order frequency at 1200 rpm,unknown,P,rpm_sweep,warm,unknown,unknown,1200,10,unknown,unknown,unknown,Hz,inferred,yes,post_drive,unknown,[244]
PART3-0157,2026-09-05,unknown,unknown,calculation,unknown,First order frequency at 1200 rpm,unknown,P,rpm_sweep,warm,unknown,unknown,1200,20,unknown,unknown,unknown,Hz,inferred,yes,post_drive,unknown,[244]
PART3-0158,2026-09-05,unknown,unknown,calculation,unknown,Third order (firing pulse) frequency at 1200 rpm,unknown,P,rpm_sweep,warm,unknown,unknown,1200,60,unknown,unknown,unknown,Hz,inferred,yes,post_drive,unknown,[244]
PART3-0159,2026-09-05,unknown,unknown,calculation,unknown,First order frequency at 660 rpm,unknown,P,idle,warm,unknown,unknown,660,11.0,unknown,unknown,unknown,Hz,inferred,yes,post_drive,Given to show every order scales with the recorded rpm,[262]
PART3-0160,2026-09-05,unknown,unknown,calculation,unknown,Engine rock on mounts resonance band,unknown,P,idle,warm,unknown,unknown,650,unknown,8,15,7,Hz,inferred,no,post_drive,"Generic reference band quoted by the assistant, not measured on this truck",[244];[247]
PART3-D001,2026-09-05,04:36,unknown,mode06,unknown,Oxygen Sensor Heater Monitor Bank 1 - Sensor 2 - MID$42 TID $81,unknown,n/a,n/a,warm,unknown,unknown,unknown,637,220,3000,unknown,mA,menu,yes,post_drive,"PASSED; exists only in docs/f150-diagnosis.md, read from the Mode 06 screenshots and never stated in the transcript text",docs/f150-diagnosis.md MODE 06 section
PART3-D002,2026-09-05,04:36,unknown,mode06,unknown,Oxygen Sensor Heater Monitor Bank 2 - Sensor 2 - MID$46 TID $81,unknown,n/a,n/a,warm,unknown,unknown,unknown,652,220,3000,unknown,mA,menu,yes,post_drive,"PASSED; exists only in docs/f150-diagnosis.md, read from the Mode 06 screenshots and never stated in the transcript text",docs/f150-diagnosis.md MODE 06 section
PART3-D003,2026-09-05,04:36,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 1 - Sensor 2 - MID$02 TID $85,unknown,n/a,n/a,warm,unknown,unknown,unknown,-3846,-30000,0,unknown,mV/sec,menu,yes,post_drive,"PASSED; exists only in docs/f150-diagnosis.md, read from the Mode 06 screenshots and never stated in the transcript text",docs/f150-diagnosis.md MODE 06 section
PART3-D004,2026-09-05,04:36,unknown,mode06,unknown,Oxygen Sensor Monitor Bank 2 - Sensor 2 - MID$06 TID $85,unknown,n/a,n/a,warm,unknown,unknown,unknown,-3788,-30000,0,unknown,mV/sec,menu,yes,post_drive,"PASSED; exists only in docs/f150-diagnosis.md, read from the Mode 06 screenshots and never stated in the transcript text",docs/f150-diagnosis.md MODE 06 section
PART3-D005,2026-09-05,04:36,unknown,mode06,unknown,Misfire Monitor General Data - MID$A1 TID $84,unknown,n/a,n/a,warm,unknown,unknown,unknown,527.1982909895476,0,918.8744258793012,unknown,unknown,menu,yes,post_drive,"PASSED. [VERIFY] Manufacturer-defined and undocumented. The ONLY value in the whole Mode 06 set that is neither near zero nor matched between banks - 57 percent of its allowed range; exists only in docs/f150-diagnosis.md, read from the Mode 06 screenshots and never stated in the transcript text",docs/f150-diagnosis.md MODE 06 section
