time,"A/C pressure (kPa)","Air:fuel ratio ()","Average speed (km/h)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Gear (AT) ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Throttle position (%)","Throttle Position Actually (°)","Timing advance (°)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",
03:26:40.089,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.148,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.207,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.266,,,,,,,,,,,646,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.329,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.388,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.447,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:40.506,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.569,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.630,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.687,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.747,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.807,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.868,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.927,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:40.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:40.986,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.048,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.110,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.166,,,,,,,,,,,662,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.226,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.287,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.349,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.407,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.466,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.530,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:41.588,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.647,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.706,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:41.767,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:41.828,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:41.886,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:41.946,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:41.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:42.008,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:42.068,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.126,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.186,,,,,,,,,,,640,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.247,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.308,,,,,,,,,,,639,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:42.367,,,,,,,,,,,642,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:42.426,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:42.608,,,,,,,,,,,644,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.666,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.728,,,,,,,,,,,637,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:42.795,,,,,,,,,,,633,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:42.847,,,,,,,,,,,633,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:42.906,,,,,,,,,,,636,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:42.968,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:42.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:43.028,,,,,,,,,,,642,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:43.087,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:43.147,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:43.207,,,,,,,,,,,644,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:43.268,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:43.327,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:43.386,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:43.448,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:43.508,,,,,,,,,,,662,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:43.566,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.626,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.687,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.748,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.806,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.866,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.927,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:43.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:43.988,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.047,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.106,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.167,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.229,,,,,,,,,,,671,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.286,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:44.346,,,,,,,,,,,665,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:44.407,,,,,,,,,,,668,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:44.469,,,,,,,,,,,672,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:44.528,,,,,,,,,,,672,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:44.586,,,,,,,,,,,671,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:44.648,,,,,,,,,,,666,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:44.708,,,,,,,,,,,665,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:44.767,,,,,,,,,,,663,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:44.827,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:44.887,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:44.949,,,,,,,,,,,663,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:44.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:45.007,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:45.067,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:45.128,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:45.189,,,,,,,,,,,646,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.247,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.306,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.368,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.429,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.487,,,,,,,,,,,644,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.547,,,,,,,,,,,636,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,
03:26:45.608,,,,,,,,,,,631,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:45.668,,,,,,,,,,,631,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:45.732,,,,,,,,,,,637,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,
03:26:45.786,,,,,,,,,,,635,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:45.849,,,,,,,,,,,633,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:45.908,,,,,,,,,,,636,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:45.967,,,,,,,,,,,638,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:45.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:46.027,,,,,,,,,,,641,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:46.088,,,,,,,,,,,640,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:46.149,,,,,,,,,,,642,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:46.207,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,
03:26:46.266,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:46.328,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:46.388,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:46.447,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,
03:26:46.506,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:46.567,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:46.628,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:46.688,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:46.747,,,,,,,,,,,662,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:46.807,,,,,,,,,,,665,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:46.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:47.019,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.078,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.135,,,,,,,,,,,669,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.195,,,,,,,,,,,668,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.255,,,,,,,,,,,669,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.316,,,,,,,,,,,668,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
03:26:47.375,,,,,,,,,,,672,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:47.437,,,,,,,,,,,670,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:47.497,,,,,,,,,,,666,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,
03:26:47.557,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.616,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.675,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.736,,,,,,,,,,,659,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.796,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.855,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.915,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:47.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,
03:26:47.976,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:48.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:48.037,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:26:48.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,
03:26:48.096,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
